drug_name,drugbank_id,smpdb_id,pathway,category,uniprot_id
Prostaglandin G2,DB03866,SMP0000700,Lornoxicam Action Pathway,drug_action,P41222
Prostaglandin G2,DB03866,SMP0000700,Lornoxicam Action Pathway,drug_action,O15296
Prostaglandin G2,DB03866,SMP0000702,Nepafenac Action Pathway,drug_action,P41222
Prostaglandin G2,DB03866,SMP0000702,Nepafenac Action Pathway,drug_action,O15296
Phenylpyruvic acid,DB03884,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,P17174
Phenylpyruvic acid,DB03884,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,P17174
Phenylpyruvic acid,DB03884,SMP0000206,Phenylketonuria,disease,P17174
Phenylpyruvic acid,DB03884,SMP0000206,Phenylketonuria,disease,P17174
Triphosphoric acid,DB03896,SMP0000005,Pterine Biosynthesis,metabolic,P16152
Triphosphoric acid,DB03896,SMP0000486,DOPA-Responsive Dystonia,disease,P16152
Triphosphoric acid,DB03896,SMP0000486,DOPA-Responsive Dystonia,disease,P16152
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000020,Arginine and Proline Metabolism,metabolic,P31327
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,P05023
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,P05026
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,P54710
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000118,Torsemide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000122,Chlorthalidone Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,P51170
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,Q9UHW9
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000132,Triamterene Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,Q9UHW9
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,P37088
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,P43005
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,Q9NP91
Urea,DB03904,SMP0000134,Spironolactone Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000090,Bendroflumethiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000105,Metolazone Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,P51170
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,Q9UHW9
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000133,Amiloride Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000103,Cyclothiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,P05023
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,P05026
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,P54710
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000115,Furosemide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,Q9UHW9
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,P37088
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,P43005
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,Q9NP91
Urea,DB03904,SMP0000135,Eplerenone Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000108,Hydroflumethiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000110,Indapamide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000078,Chlorothiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,P05023
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,P05026
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,P54710
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000088,Bumetanide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,P05023
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,P05026
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,P54710
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000097,Ethacrynic Acid Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000100,Hydrochlorothiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000121,Trichlormethiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000080,Polythiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000091,Quinethazone Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000020,Arginine and Proline Metabolism,metabolic,P31327
Urea,DB03904,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Urea,DB03904,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P50993
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P14415
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P51800
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,O15244
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,P51168
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,Q9UHI5
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,Q969I6
Urea,DB03904,SMP0000081,Methyclothiazide Action Pathway,drug_action,Q07837
Urea,DB03904,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,Q15758
Urea,DB03904,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000223,Non-Ketotic Hyperglycinemia,disease,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
2-Amino-3-Ketobutyric Acid,DB03915,SMP0000004,Glycine and Serine Metabolism,metabolic,P41250
D-Serine,DB03929,SMP0000247,Azithromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000248,Clarithromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000250,Erythromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000247,Azithromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000291,Doxycycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000295,Lymecycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000729,Chloramphenicol Action Pathway,drug_action,
D-Serine,DB03929,SMP0000256,Neomycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000262,Clomocycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000253,Amikacin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000712,Tigecycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000293,Oxytetracycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000290,Demeclocycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000711,Tobramycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000294,Tetracycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000251,Roxithromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000254,Gentamicin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000258,Spectinomycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000727,Methacycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000257,Netilmicin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000252,Telithromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000292,Minocycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000259,Streptomycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000255,Kanamycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000249,Clindamycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000248,Clarithromycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000726,Rolitetracycline Action Pathway,drug_action,
D-Serine,DB03929,SMP0000731,Josamycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000714,Paromomycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000728,Lincomycin Action Pathway,drug_action,
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000223,Non-Ketotic Hyperglycinemia,disease,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000004,Glycine and Serine Metabolism,metabolic,P21397
D-Serine,DB03929,SMP0000713,Arbekacin Action Pathway,drug_action,
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",DB03945,SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,Q9UBM1
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",DB03945,SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,Q92887
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",DB03945,SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,P50225
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",DB03945,SMP0000649,Lamivudine Metabolism Pathway,drug_metabolism,Q8WUD6
"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium",DB03945,SMP0000348,Globoid Cell Leukodystrophy,disease,Q8TCT0
